food_id,id,proxy of edible form,inedible,uncooked,edible,name,note,fooddb note
07075,0931,FALSE,FALSE,FALSE,FALSE,（かんきつ類）　シークヮーサー　果汁　生,,"別名： ひらみレモン、シークワーサー、シイクワシャー、シィクワーサー
全果に対する果汁分： 20 %"
07076,0932,FALSE,FALSE,FALSE,FALSE,（かんきつ類）　シークヮーサー　果実飲料　10%果汁入り飲料,,別名： ひらみレモン、シークワーサー、シイクワシャー、シィクワーサー
07165,0933,FALSE,FALSE,FALSE,FALSE,（かんきつ類）　しらぬひ　砂じょう　生,,"別名： デコポン（全国糖酸度統一基準を満たすもの）、しらぬい、不知火、ヒメポン
廃棄部位： 果皮、じょうのう膜及び種子
ハウス栽培品及び露地栽培品"
07078,0934,FALSE,FALSE,FALSE,FALSE,（かんきつ類）　すだち　果皮　生,,全果に対する果皮分： 30 %
07079,0935,FALSE,FALSE,FALSE,FALSE,（かんきつ類）　すだち　果汁　生,,全果に対する果汁分： 25 %
07166,0936,FALSE,FALSE,FALSE,FALSE,（かんきつ類）　せとか　砂じょう　生,,"廃棄部位： 果皮、じょうのう膜及び種子
ハウス栽培品及び露地栽培品"
07085,0937,FALSE,FALSE,FALSE,FALSE,（かんきつ類）　セミノール　砂じょう　生,,廃棄部位： 果皮、じょうのう膜及び種子
07083,0938,FALSE,FALSE,FALSE,FALSE,（かんきつ類）　だいだい　果汁　生,,全果に対する果汁分： 30 %
07093,0939,FALSE,FALSE,FALSE,TRUE,（かんきつ類）　なつみかん　砂じょう　生,,"別名： なつだいだい
なつかん、あまなつみかんを含む
廃棄部位： 果皮、じょうのう膜及び種子"
07094,0940,FALSE,FALSE,FALSE,TRUE,（かんきつ類）　なつみかん　缶詰,,"別名： なつだいだい
なつかん、あまなつみかんを含む
試料： ヘビーシラップ漬
液汁を含んだもの (液汁 45 %)"
07105,0941,FALSE,FALSE,FALSE,FALSE,（かんきつ類）　はっさく　砂じょう　生,,廃棄部位： 果皮、じょうのう膜及び種子
07167,0942,FALSE,FALSE,FALSE,FALSE,（かんきつ類）　はるみ　砂じょう　生,,廃棄部位： 果皮、じょうのう膜及び種子、露地栽培品
07112,0943,FALSE,FALSE,FALSE,FALSE,（かんきつ類）　ひゅうがなつ　じょうのう及びアルベド　生,,"別名： ニューサマーオレンジ、小夏みかん
廃棄部位： フラベド（果皮の外側の部分）及び種子"
07113,0944,FALSE,FALSE,FALSE,FALSE,（かんきつ類）　ひゅうがなつ　砂じょう　生,,"別名： ニューサマーオレンジ、小夏みかん
廃棄部位： 果皮（フラベドとアルベド）、じょうのう膜及び種子"
07126,0945,FALSE,FALSE,FALSE,FALSE,（かんきつ類）　ぶんたん　砂じょう　生,,"別名： ざぼん、ぼんたん
廃棄部位： 果皮、じょうのう膜及び種子"
07127,0946,FALSE,FALSE,FALSE,FALSE,（かんきつ類）　ぶんたん　ざぼん漬,,別名： ざぼん、ぼんたん
07129,0947,FALSE,FALSE,FALSE,TRUE,（かんきつ類）　ぽんかん　砂じょう　生,,廃棄部位： 果皮、じょうのう膜及び種子
07142,0948,FALSE,FALSE,FALSE,TRUE,（かんきつ類）　ゆず　果皮　生,,全果に対する果皮分： 40 %
07143,0949,FALSE,FALSE,FALSE,TRUE,（かんきつ類）　ゆず　果汁　生,,全果に対する果汁分： 25 %
07145,0950,FALSE,FALSE,FALSE,TRUE,（かんきつ類）　ライム　果汁　生,,全果に対する果汁分： 35 %
07155,0951,FALSE,FALSE,FALSE,TRUE,（かんきつ類）　レモン　全果　生,,廃棄部位： 種子及びへた
07156,0952,FALSE,FALSE,FALSE,TRUE,（かんきつ類）　レモン　果汁　生,,全果に対する果汁分： 30 %
07054,0953,FALSE,FALSE,FALSE,TRUE,キウイフルーツ　緑肉種　生,,"別名： キウイ
廃棄部位： 果皮及び両端"
07168,0954,FALSE,FALSE,FALSE,TRUE,キウイフルーツ　黄肉種　生,,"別名： ゴールデンキウイ
廃棄部位： 果皮及び両端"
07183,0955,FALSE,FALSE,FALSE,FALSE,きはだ　実　乾,,
07055,0956,FALSE,FALSE,FALSE,FALSE,キワノ　生,,"別名： キワノフルーツ、ツノニガウリ
廃棄部位： 果皮"
07057,0957,FALSE,FALSE,FALSE,TRUE,グァバ　赤肉種　生,,"別名： グアバ、ばんじろう、ばんざくろ
廃棄部位： 果皮及び種子"
07169,0958,FALSE,FALSE,FALSE,TRUE,グァバ　白肉種　生,,"別名： グアバ、ばんじろう、ばんざくろ
廃棄部位： 果皮及び種子"
07058,0959,FALSE,FALSE,FALSE,TRUE,グァバ　果実飲料　20%果汁入り飲料　（ネクター）,,"別名： グアバ、ばんじろう、ばんざくろ
果肉（ピューレー）分： 20 %
ビタミンC： 酸化防止用として添加品あり"
07059,0960,FALSE,FALSE,FALSE,TRUE,グァバ　果実飲料　10%果汁入り飲料,,"別名： グアバ、ばんじろう、ばんざくろ
ビタミンC： 酸化防止用として添加品あり"
07185,0961,FALSE,FALSE,FALSE,FALSE,くこ　実　乾,,"別名： ゴジベリー
ビタミンD： 抽出残さの影響により定量下限を変更"
07061,0962,FALSE,FALSE,FALSE,FALSE,ぐみ　生,,廃棄部位： 種子及び果柄
07157,0963,FALSE,FALSE,FALSE,TRUE,ココナッツ　ココナッツウォーター,,"全果に対する割合： 20 %
(100 g：98mL、100 mL：102g)"
07158,0964,FALSE,FALSE,FALSE,TRUE,ココナッツ　ココナッツミルク,,"試料： 缶詰
(100 g：98mL、100 mL：102g)"
07170,0965,FALSE,FALSE,FALSE,TRUE,ココナッツ　ナタデココ,,"シラップ漬（甘味料、酸味料含む）
液汁を除いたもの"
07070,0966,FALSE,FALSE,FALSE,TRUE,さくらんぼ　国産　生,,"別名： おうとう、スイートチェリー
廃棄部位： 核及び果柄"
07071,0967,FALSE,FALSE,FALSE,TRUE,さくらんぼ　米国産　生,,"別名： おうとう、スイートチェリー
廃棄部位： 核及び果柄"
07072,0968,FALSE,FALSE,FALSE,TRUE,さくらんぼ　米国産　缶詰,,"別名： おうとう、スイートチェリー
試料： ヘビーシラップ漬
液汁を除いたもの
内容総量に対する果肉分： 50 %
廃棄部位： 核及び果柄
ビタミンC： 酸化防止用として添加品あり"
07073,0969,FALSE,FALSE,FALSE,FALSE,ざくろ　生,,"廃棄部位： 皮及び種子
廃棄率： 輸入品（大果）の場合 60 %"
07077,0970,FALSE,FALSE,FALSE,TRUE,すいか　赤肉種　生,,"廃棄部位： 果皮及び種子
廃棄率： 小玉種の場合 50 %"
07171,0971,FALSE,FALSE,FALSE,TRUE,すいか　黄肉種　生,,"廃棄部位： 果皮及び種子
廃棄率： 小玉種の場合 50 %"
07186,0971-1,FALSE,FALSE,FALSE,FALSE,（すぐり類）　赤すぐり　冷凍,,"別名： レッドカーランツ
廃棄部位： 果柄及び種子
タンニン： 0.2g、ポリフェノール： 0.2ｇ食物繊維：AOAC2011.25法"
07182,0972,FALSE,FALSE,FALSE,FALSE,（すぐり類）　カシス　冷凍,,"別名：くろふさすぐり、くろすぐり
ポリフェノール：0.6ｇ、タンニン：0.8ｇ
食物繊維：AOAC2011.25法"
07060,0973,FALSE,FALSE,FALSE,FALSE,（すぐり類）　グーズベリー　生,,"別名： グズベリー、西洋すぐり、まるすぐり、おおすぐり
廃棄部位： 両端"
07069,0974,FALSE,FALSE,FALSE,FALSE,スターフルーツ　生,,"別名： ごれんし
廃棄部位： 種子及びへた"
07080,0975,FALSE,FALSE,FALSE,FALSE,（すもも類）　にほんすもも　生,,"別名： すもも、はたんきょう、プラム
廃棄部位： 核"
07081,0976,FALSE,FALSE,FALSE,FALSE,（すもも類）　プルーン　生,,"別名： ヨーロッパすもも　
廃棄部位： 核及び果柄"
07082,0977,FALSE,FALSE,FALSE,FALSE,（すもも類）　プルーン　乾,,"別名： ヨーロッパすもも
廃棄率： 核付きの場合 20 %"
07086,0978,FALSE,FALSE,FALSE,FALSE,チェリモヤ　生,,廃棄部位： 果皮、種子及びへた
07111,0979,FALSE,FALSE,FALSE,FALSE,ドラゴンフルーツ　生,,"別名： ピタヤ
試料： レッドピタヤ
廃棄部位： 果皮"
07087,0980,FALSE,FALSE,FALSE,FALSE,ドリアン　生,,"試料： 果皮を除いた冷凍品
廃棄部位： 種子"
07088,0981,FALSE,FALSE,FALSE,TRUE,（なし類）　日本なし　生,,廃棄部位： 果皮及び果しん部
07089,0982,FALSE,FALSE,FALSE,TRUE,（なし類）　日本なし　缶詰,,"試料： ヘビーシラップ漬
液汁を含んだもの （液汁 40 % ）
ビタミンC： 酸化防止用として添加品あり"
07090,0983,FALSE,FALSE,FALSE,TRUE,（なし類）　中国なし　生,,廃棄部位： 果皮及び果しん部
07091,0984,FALSE,FALSE,FALSE,TRUE,（なし類）　西洋なし　生,,"別名： 洋なし
廃棄部位： 果皮及び果しん部"
07092,0985,FALSE,FALSE,FALSE,TRUE,（なし類）　西洋なし　缶詰,,"別名： 洋なし
試料： ヘビーシラップ漬
液汁を含んだもの （液汁 40 % ）
ビタミンC： 酸化防止用として添加品あり"
07095,0986,FALSE,FALSE,FALSE,FALSE,なつめ　乾,,廃棄部位： 核
07096,0987,FALSE,FALSE,FALSE,FALSE,なつめやし　乾,,"別名： デーツ
廃棄部位： へた及び核"
07097,0988,FALSE,FALSE,FALSE,TRUE,パインアップル　生,,"別名： パイナップル
廃棄部位： はく皮及び果しん部"
07177,0989,FALSE,FALSE,FALSE,TRUE,パインアップル　焼き,,"別名： パイナップル
はく皮及び果しん部を除いたもの"
07098,0990,FALSE,FALSE,FALSE,TRUE,パインアップル　果実飲料　ストレートジュース,,"別名： パイナップル
(100 g：98mL、100 mL：103g)"
07099,0991,FALSE,FALSE,FALSE,TRUE,パインアップル　果実飲料　濃縮還元ジュース,,"別名： パイナップル
(100 g：98mL、100 mL：103g)"
07100,0992,FALSE,FALSE,FALSE,TRUE,パインアップル　果実飲料　50%果汁入り飲料,,"別名： パイナップル
ビタミンC： 酸化防止用として添加品あり"
07101,0993,FALSE,FALSE,FALSE,TRUE,パインアップル　果実飲料　10%果汁入り飲料,,"別名： パイナップル
ビタミンC： 酸化防止用として添加品あり"
07102,0994,FALSE,FALSE,FALSE,TRUE,パインアップル　缶詰,,"別名： パイナップル
試料： ヘビーシラップ漬
液汁を含んだもの （液汁 37 % ）"
07103,0995,FALSE,FALSE,FALSE,TRUE,パインアップル　砂糖漬,,
07104,0996,FALSE,FALSE,FALSE,FALSE,ハスカップ　生,,"別名： くろみのうぐいすかぐら
果実全体"
07106,0997,FALSE,FALSE,FALSE,FALSE,パッションフルーツ　果汁　生,,"別名： くだものとけいそう
全果に対する果汁分： 30 %"
07107,0998,FALSE,FALSE,FALSE,TRUE,バナナ　生,,廃棄部位： 果皮及び果柄
07108,0999,FALSE,FALSE,FALSE,TRUE,バナナ　乾,,
07109,1000,FALSE,FALSE,FALSE,FALSE,パパイア　完熟　生,,"別名 : パパイヤ
廃棄部位： 果皮及び種子"
07110,1001,FALSE,FALSE,FALSE,FALSE,パパイア　未熟　生,,"別名 : パパイヤ
廃棄部位： 果皮及び種子"
07114,1002,FALSE,FALSE,FALSE,TRUE,びわ　生,,廃棄部位： 果皮及び種子
07115,1003,FALSE,FALSE,FALSE,TRUE,びわ　缶詰,,"試料： ヘビーシラップ漬
液汁を含んだもの （液汁 45 % ）
ビタミンC： 酸化防止用として添加品あり"
07116,1004,FALSE,FALSE,FALSE,TRUE,ぶどう　皮なし　生,,"廃棄部位： 果皮及び種子
廃棄率： 大粒種の場合20%"
07178,1005,FALSE,FALSE,FALSE,TRUE,ぶどう　皮つき　生,,ポリフェノール： 0.2 g
07187,1005-1,FALSE,FALSE,FALSE,TRUE,ぶどう　皮つき　シャインマスカット　生,,"ポリフェノール： Tr
食物繊維：AOAC2011.25法
"
07117,1006,FALSE,FALSE,FALSE,TRUE,ぶどう　干しぶどう,,"別名： レーズン
ポリフェノール： 0.4 g"
07118,1007,FALSE,FALSE,FALSE,TRUE,ぶどう　果実飲料　ストレートジュース,,"ポリフェノール： 0.2 g 
(100 g：98mL、100 mL：103g)"
07119,1008,FALSE,FALSE,FALSE,TRUE,ぶどう　果実飲料　濃縮還元ジュース,,"ポリフェノール： 0.1 g 
(100 g：98mL、100 mL：103g)"
07120,1009,FALSE,FALSE,FALSE,TRUE,ぶどう　果実飲料　70%果汁入り飲料,,ビタミンC： 酸化防止用として添加品あり
07121,1010,FALSE,FALSE,FALSE,TRUE,ぶどう　果実飲料　10%果汁入り飲料,,ビタミンC： 酸化防止用として添加品あり
07122,1011,FALSE,FALSE,FALSE,TRUE,ぶどう　缶詰,,"試料： ヘビーシラップ漬
液汁を含んだもの (液汁 37 % )"
07123,1012,FALSE,FALSE,FALSE,TRUE,ぶどう　ジャム,," ビタミンC： 酸化防止用として添加品あり
(100 g：80mL、100 mL：125g)"
07124,1013,FALSE,FALSE,FALSE,TRUE,ブルーベリー　生,,"試料： ハイブッシュブルーベリー
果実全体"
07125,1014,FALSE,FALSE,FALSE,TRUE,ブルーベリー　ジャム,,"試料： ハイブッシュブルーベリー
(100 g：80mL、100 mL：125g)"
07172,1015,FALSE,FALSE,FALSE,TRUE,ブルーベリー　乾,,"ドライフルーツ
試料： 有機栽培品含む"
07128,1016,FALSE,FALSE,FALSE,FALSE,ホワイトサポテ　生,,廃棄部位： 果皮及び種子
07130,1017,FALSE,FALSE,FALSE,FALSE,まくわうり　黄肉種　生,,廃棄部位： 果皮及び種子
07173,1018,FALSE,FALSE,FALSE,FALSE,まくわうり　白肉種　生,,廃棄部位： 果皮及び種子
07131,1019,FALSE,FALSE,FALSE,FALSE,マルメロ　生,,廃棄部位： 果皮及び果しん
07132,1020,FALSE,FALSE,FALSE,TRUE,マンゴー　生,,廃棄部位： 果皮及び種子
07179,1021,FALSE,FALSE,FALSE,TRUE,マンゴー　ドライマンゴー,,
07133,1022,FALSE,FALSE,FALSE,FALSE,マンゴスチン　生,,"試料： 冷凍品
廃棄部位： 果皮及び種子"
07134,1023,FALSE,FALSE,FALSE,TRUE,メロン　温室メロン　生,,"試料： アールス系（緑肉種）
廃棄部位： 果皮及び種子"
07135,1024,FALSE,FALSE,FALSE,TRUE,メロン　露地メロン　緑肉種　生,,廃棄部位： 果皮及び種子
07174,1025,FALSE,FALSE,FALSE,TRUE,メロン　露地メロン　赤肉種　生,,廃棄部位： 果皮及び種子
07136,1026,FALSE,FALSE,FALSE,TRUE,（もも類）　もも　白肉種　生,,"別名： 毛桃
試料： 白肉種
廃棄部位： 果皮及び核"
07184,1027,FALSE,FALSE,FALSE,TRUE,（もも類）　もも　黄肉種　生,,"廃棄部位： 果皮及び核
食物繊維：AOAC2011.25法
タンニン：Tr ポリフェノール：0.1ｇ"
07137,1028,FALSE,FALSE,FALSE,TRUE,（もも類）　もも　果実飲料　30%果汁入り飲料　（ネクター）,,"別名： 毛桃
果肉（ピューレー）分： 30 %
ビタミンC： 酸化防止用として添加品あり
(100 g：103mL、100 mL：97g) "
07138,1029,FALSE,FALSE,FALSE,TRUE,（もも類）　もも　缶詰　白肉種　果肉,,"別名： 毛桃
試料 ： ヘビーシラップ漬
内容総量に対する果肉分： 60 %
ビタミンC： 酸化防止用として添加品あり"
07175,1030,FALSE,FALSE,FALSE,TRUE,（もも類）　もも　缶詰　黄肉種　果肉,,"別名： 毛桃
内容総量に対する果肉分： 60 %
ビタミンC： 酸化防止用として添加品あり"
07139,1031,FALSE,FALSE,FALSE,TRUE,（もも類）　もも　缶詰　液汁,,"別名： 毛桃
内容総量に対する液汁分： 40 %
ビタミンC： 酸化防止用として添加品あり"
07140,1032,FALSE,FALSE,FALSE,FALSE,（もも類）　ネクタリン　生,,"別名： 油桃
廃棄部位： 果皮及び核"
07141,1033,FALSE,FALSE,FALSE,FALSE,やまもも　生,,"試料： 栽培品
廃棄部位： 種子"
07144,1034,FALSE,FALSE,FALSE,FALSE,ライチー　生,,"別名： れいし
試料： 冷凍品
廃棄部位： 果皮及び種子"
07146,1035,FALSE,FALSE,FALSE,FALSE,ラズベリー　生,,"別名： レッドラズベリー、西洋きいちご
果実全体"
07147,1036,FALSE,FALSE,FALSE,FALSE,りゅうがん　乾,,廃棄部位： 果皮及び種子
07148,1037,FALSE,FALSE,FALSE,TRUE,りんご　皮なし　生,,廃棄部位： 果皮及び果しん部
07176,1038,FALSE,FALSE,FALSE,TRUE,りんご　皮つき　生,,廃棄部位： 果しん部
07180,1039,FALSE,FALSE,FALSE,TRUE,りんご　皮つき　焼き,,果しん部を除いたもの
07149,1040,FALSE,FALSE,FALSE,TRUE,りんご　果実飲料　ストレートジュース,,(100 g：98mL、100 mL：103g)
07150,1041,FALSE,FALSE,FALSE,TRUE,りんご　果実飲料　濃縮還元ジュース,,(100 g：98mL、100 mL：103g)
07151,1042,FALSE,FALSE,FALSE,TRUE,りんご　果実飲料　50%果汁入り飲料,,ビタミンC： 酸化防止用として添加品あり
07152,1043,FALSE,FALSE,FALSE,TRUE,りんご　果実飲料　30%果汁入り飲料,,ビタミンC： 酸化防止用として添加品あり
07153,1044,FALSE,FALSE,FALSE,TRUE,りんご　缶詰,,"試料： ヘビーシラップ漬 
液汁を含んだもの (液汁 50 % )
ビタミンC： 酸化防止用として添加品あり"
07154,1045,FALSE,FALSE,FALSE,TRUE,りんご　ジャム,,"ビタミンC： 酸化防止用として添加品あり
(100 g：80mL、100 mL：125g)　"
08001,1046,FALSE,FALSE,FALSE,FALSE,えのきたけ　生,,"試料： 栽培品
廃棄部位： 柄の基部（いしづき）"
08002,1047,FALSE,FALSE,FALSE,TRUE,えのきたけ　ゆで,,"試料： 栽培品
柄の基部（いしづき）を除いたもの"
08037,1048,FALSE,FALSE,FALSE,TRUE,えのきたけ　油いため,,"試料： 栽培品
柄の基部（いしづき）を除いたもの
植物油（なたね油）
調理による脂質の増減：第1章表14参照"
08003,1049,FALSE,FALSE,FALSE,TRUE,えのきたけ　味付け瓶詰,,"別名： なめたけ
試料： 栽培品
液汁を除いたもの
ビタミンC： 酸化防止用として添加品あり"
08054,1050,FALSE,FALSE,FALSE,FALSE,（きくらげ類）　あらげきくらげ　生,,"別名： 裏白きくらげ
試料： 栽培品
廃棄部位： 柄の基部（いしづき）"
08004,1051,FALSE,FALSE,FALSE,FALSE,（きくらげ類）　あらげきくらげ　乾,,"別名： 裏白きくらげ
試料： 栽培品"
08005,1052,FALSE,FALSE,FALSE,TRUE,（きくらげ類）　あらげきくらげ　ゆで,,試料： 栽培品
08038,1053,FALSE,FALSE,FALSE,TRUE,（きくらげ類）　あらげきくらげ　油いため,,"水戻し後、油いため
試料： 栽培品
植物油（なたね油）
調理による脂質の増減：第1章表14参照"
08006,1054,FALSE,FALSE,FALSE,FALSE,（きくらげ類）　きくらげ　乾,,試料： 栽培品
08007,1055,FALSE,FALSE,FALSE,TRUE,（きくらげ類）　きくらげ　ゆで,,試料： 栽培品
08008,1056,FALSE,FALSE,FALSE,FALSE,（きくらげ類）　しろきくらげ　乾,,試料： 栽培品
08009,1057,FALSE,FALSE,FALSE,TRUE,（きくらげ類）　しろきくらげ　ゆで,,試料： 栽培品
08010,1058,FALSE,FALSE,FALSE,FALSE,くろあわびたけ　生,,"試料： 栽培品
廃棄部位： 柄の基部（いしづき）"
08039,1059,FALSE,FALSE,FALSE,FALSE,しいたけ　生しいたけ　菌床栽培　生,,"試料：栽培品、廃棄部位： 柄全体
廃棄率： 柄の基部
（いしづき）のみを除いた場合5 %
食物繊維：AOAC2011.25法"
08040,1060,FALSE,FALSE,FALSE,TRUE,しいたけ　生しいたけ　菌床栽培　ゆで,,"試料： 栽培品
柄全体を除いた傘のみ"
08041,1061,FALSE,FALSE,FALSE,TRUE,しいたけ　生しいたけ　菌床栽培　油いため,,"試料： 栽培品
柄全体を除いた傘のみ
植物油（なたね油）
調理による脂質の増減：第1章表14参照"
08057,1062,FALSE,FALSE,FALSE,TRUE,しいたけ　生しいたけ　菌床栽培　天ぷら,,"試料： 栽培品
柄全体を除いた傘のみ
植物油（なたね油）
調理による脂質の増減：第1章表13参照
食物繊維：AOAC2011.25法"
08042,1063,FALSE,FALSE,FALSE,FALSE,しいたけ　生しいたけ　原木栽培　生,,"試料： 栽培品
廃棄部位： 柄全体
廃棄率： 柄の基部（いしづき）のみを除いた場合5 %"
08043,1064,FALSE,FALSE,FALSE,TRUE,しいたけ　生しいたけ　原木栽培　ゆで,,"試料： 栽培品
柄全体を除いた傘のみ"
08044,1065,FALSE,FALSE,FALSE,TRUE,しいたけ　生しいたけ　原木栽培　油いため,,"試料： 栽培品
柄全体を除いた傘のみ
植物油（なたね油）
調理による脂質の増減：第1章表14参照"
08013,1066,FALSE,TRUE,TRUE,FALSE,しいたけ　乾しいたけ　乾,水分が抜け石のように硬く、生の状態であるため、戻して加熱しないと歯が立たず消化もできません。,"どんこ、こうしんを含む
試料： 栽培品
廃棄部位： 柄全体"
08014,1067,FALSE,FALSE,FALSE,TRUE,しいたけ　乾しいたけ　ゆで,,"どんこ、こうしんを含む
試料： 栽培品
柄全体を除いた傘のみ"
08053,1068,FALSE,FALSE,FALSE,TRUE,しいたけ　乾しいたけ　甘煮,,
08015,1069,FALSE,FALSE,FALSE,FALSE,（しめじ類）　はたけしめじ　生,,"試料： 栽培品及び天然物
廃棄部位： 柄の基部（いしづき）"
08045,1070,FALSE,FALSE,FALSE,TRUE,（しめじ類）　はたけしめじ　ゆで,,"試料： 栽培品及び天然物
柄の基部（いしづき）を除いたもの"
08016,1071,FALSE,FALSE,FALSE,FALSE,（しめじ類）　ぶなしめじ　生,,"試料： 栽培品
廃棄部位： 柄の基部（いしづき）
食物繊維：AOAC2011.25法"
08017,1072,FALSE,FALSE,FALSE,TRUE,（しめじ類）　ぶなしめじ　ゆで,,"試料： 栽培品
柄の基部（いしづき）を除いたもの
食物繊維：AOAC2011.25法"
08046,1073,FALSE,FALSE,FALSE,TRUE,（しめじ類）　ぶなしめじ　油いため,,"試料： 栽培品
柄の基部（いしづき）を除いたもの
植物油（なたね油）
調理による脂質の増減：第1章表14参照
食物繊維：AOAC2011.25法"
08055,1074,FALSE,FALSE,FALSE,TRUE,（しめじ類）　ぶなしめじ　素揚げ,,"試料： 栽培品
柄の基部（いしづき）を除いたもの
植物油（なたね油）
調理による脂質の増減：第1章表13参照
食物繊維：AOAC2011.25法"
08056,1075,FALSE,FALSE,FALSE,TRUE,（しめじ類）　ぶなしめじ　天ぷら,,"試料： 栽培品
柄の基部（いしづき）を除いたもの
調理による脂質の増減：第1章表13参照
食物繊維：AOAC2011.25法"
08018,1076,FALSE,FALSE,FALSE,FALSE,（しめじ類）　ほんしめじ　生,,"別名： だいこくしめじ
試料： 栽培品及び天然物
廃棄部位： 柄の基部（いしづき）"
08047,1077,FALSE,FALSE,FALSE,TRUE,（しめじ類）　ほんしめじ　ゆで,,"試料： 栽培品及び天然物
柄の基部（いしづき）を除いたもの"
08019,1078,FALSE,FALSE,FALSE,FALSE,たもぎたけ　生,,"別名： にれたけ、たもきのこ
試料： 栽培品
廃棄部位： 柄の基部（いしづき）"
08020,1079,FALSE,FALSE,FALSE,FALSE,なめこ　株採り　生,,"別名： なめたけ
試料： 栽培品
廃棄部位： 柄の基部（いしづき）
（柄の基部を除いた市販品の場合： 0 %）"
08021,1080,FALSE,FALSE,FALSE,FALSE,なめこ　株採り　ゆで,,"別名： なめたけ
試料： 栽培品
柄の基部（いしづき）を除いたもの"
08058,1081,FALSE,FALSE,FALSE,FALSE,なめこ　カットなめこ　生,,"別名： なめたけ
試料： 栽培品
食物繊維：AOAC2011.25法"
08022,1082,FALSE,FALSE,FALSE,FALSE,なめこ　水煮缶詰,,"試料： 栽培品
液汁を除いたもの
ビタミンC： 酸化防止用として添加品あり"
08023,1083,FALSE,FALSE,FALSE,FALSE,ぬめりすぎたけ　生,,"試料： 栽培品
廃棄部位： 柄の基部（いしづき）"
08024,1084,FALSE,FALSE,FALSE,FALSE,（ひらたけ類）　うすひらたけ　生,,"試料： 栽培品
廃棄部位： 柄の基部（いしづき）"
08025,1085,FALSE,FALSE,FALSE,FALSE,（ひらたけ類）　エリンギ　生,,"試料： 栽培品
廃棄部位： 柄の基部（いしづき）"
08048,1086,FALSE,FALSE,FALSE,FALSE,（ひらたけ類）　エリンギ　ゆで,,"試料： 栽培品
柄の基部（いしづき）を除いたもの"
08049,1087,FALSE,FALSE,FALSE,FALSE,（ひらたけ類）　エリンギ　焼き,,"試料： 栽培品
柄の基部（いしづき）を除いたもの"
08050,1088,FALSE,FALSE,FALSE,FALSE,（ひらたけ類）　エリンギ　油いため,,"試料： 栽培品
柄の基部（いしづき）を除いたもの
植物油（なたね油）
調理による脂質の増減：第1章表14参照"
08026,1089,FALSE,FALSE,FALSE,FALSE,（ひらたけ類）　ひらたけ　生,,"別名： かんたけ
試料： 栽培品
廃棄部位： 柄の基部（いしづき）"
08027,1090,FALSE,FALSE,FALSE,FALSE,（ひらたけ類）　ひらたけ　ゆで,,"試料： 栽培品
柄の基部（いしづき）を除いたもの"
08028,1091,FALSE,FALSE,FALSE,FALSE,まいたけ　生,,"試料： 栽培品
廃棄部位： 柄の基部（いしづき）"
08029,1092,FALSE,FALSE,FALSE,FALSE,まいたけ　ゆで,,"試料： 栽培品
柄の基部（いしづき）を除いたもの"
08051,1093,FALSE,FALSE,FALSE,FALSE,まいたけ　油いため,,"試料： 栽培品
柄の基部（いしづき）を除いたもの
植物油（なたね油）
調理による脂質の増減：第1章表14参照"
08030,1094,FALSE,FALSE,FALSE,FALSE,まいたけ　乾,,"試料： 栽培品
柄の基部（いしづき）を除いたもの"
08031,1095,FALSE,FALSE,FALSE,FALSE,マッシュルーム　生,,"試料： 栽培品
廃棄部位： 柄の基部（いしづき）"
08032,1096,FALSE,FALSE,FALSE,FALSE,マッシュルーム　ゆで,,"試料： 栽培品
柄の基部（いしづき）を除いたもの"
08052,1097,FALSE,FALSE,FALSE,FALSE,マッシュルーム　油いため,,"試料： 栽培品
柄の基部（いしづき）を除いたもの
植物油（なたね油）
調理による脂質の増減：第1章表14参照"
08059,1097-1,FALSE,FALSE,FALSE,FALSE,マッシュルーム　ブラウン種　生,,"試料： 栽培品
廃棄部位： 柄の基部（いしづき）
食物繊維：AOAC2011.25法"
08033,1098,FALSE,FALSE,FALSE,FALSE,マッシュルーム　水煮缶詰,,"試料： 栽培品
液汁を除いたもの
ビタミンC： 酸化防止用として添加品あり"
08034,1099,FALSE,FALSE,FALSE,FALSE,まつたけ　生,,"試料： 天然物
廃棄部位： 柄の基部（いしづき）"
08036,1100,FALSE,FALSE,FALSE,FALSE,やなぎまつたけ　生,,"試料： 栽培品
廃棄部位： 柄の基部（いしづき）"
09001,1101,FALSE,FALSE,FALSE,FALSE,あおさ　素干し,,
09002,1102,FALSE,FALSE,FALSE,FALSE,あおのり　素干し,,
09003,1103,FALSE,FALSE,FALSE,FALSE,あまのり　ほしのり,,"すき干ししたもの
別名： のり"
09004,1104,FALSE,FALSE,FALSE,FALSE,あまのり　焼きのり,,別名： のり
09005,1105,FALSE,FALSE,FALSE,FALSE,あまのり　味付けのり,,別名： のり
09006,1106,FALSE,FALSE,FALSE,FALSE,あらめ　蒸し干し,,
09007,1107,FALSE,FALSE,FALSE,FALSE,いわのり　素干し,,すき干ししたもの
09012,1108,FALSE,FALSE,FALSE,FALSE,うみぶどう　生,,別名： くびれずた（和名）、くびれづた
09008,1109,FALSE,FALSE,FALSE,FALSE,えごのり　素干し,,
09009,1110,FALSE,FALSE,FALSE,FALSE,えごのり　おきうと,,別名： おきゅうと
09010,1111,FALSE,FALSE,FALSE,FALSE,おごのり　塩蔵　塩抜き,,
09011,1112,FALSE,FALSE,FALSE,FALSE,かわのり　素干し,,すき干ししたもの
